@relation 'Altura-de-ola-weka.filters.unsupervised.attribute.Remove-R11,16,17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.Remove-V-R2,4,5,7,8,9,10,11,12,14-weka.filters.unsupervised.attribute.Remove-R4'

@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute class {Baja,Media,Moderada,MuyAlta}

@data
103100,7.9,-5.199998,9.9,10,5.3,?,9.1,Media
103000,8.300001,-3.9,9.4,10,5.5,?,8.9,Media
102830,7.900002,-4.499999,10.8,10,5.17,?,9.3,Media
102710,8.100001,-4.5,10.4,10,5.35,?,9.6,Media
102520,7.900002,-3.699998,10.4,5.26,4.54,?,9.5,Media
102400,9.4,-5.2,10.4,5.88,5.13,?,8.2,Media
102290,9.600001,-3.9,10.6,6.25,4.8,?,8.5,Baja
102210,7.1,-5,9.3,5.56,4.83,?,9.1,Media
102100,6.200003,-3.5,9.5,5.88,4.66,?,8.6,Baja
101970,9.1,-1.899998,8.9,5.88,4.63,?,8.4,Baja
101880,7.700002,-1.9,9.2,6.25,4.65,?,8.7,Media
101770,7.600001,-2.999999,9,12.12,5.37,?,9,Media
101660,7.2,-1.199998,7.5,6.67,5.45,?,8.4,Media
101570,6.200002,-1.1,7.4,12.12,5.91,?,8,Media
101480,5.500001,-0.299998,6.2,12.12,5.69,?,8.8,Baja
101480,5.800002,1.100002,7.7,11.43,5.38,?,9.4,Baja
101310,4.6,3.000001,6.3,6.67,5.37,?,9.3,Baja
101300,2.900003,-0.199998,5.5,10,5.43,?,9.1,Baja
101120,1,2.500001,1.9,11.43,5.81,?,9.3,Baja
101040,2.1,5.500003,5.1,12.9,6.63,?,9.7,Baja
100890,4.300002,8,8.1,10,4.16,?,9.2,Baja
100840,1.600002,10.000002,9.5,4.55,4.4,?,10,Media
100500,-9.899999,11.7,13.7,5.56,4.22,?,10.4,Moderada
99780,-9.999998,15.9,17.6,7.69,5.6,?,10.5,Moderada
99560,-1.599998,17.500002,13.5,8.33,6.39,?,10,Moderada
99770,4.600001,14.200002,13.2,9.09,6.21,?,9.6,Moderada
100070,1.000002,10.800001,13,9.09,6.01,?,9.7,Moderada
100170,3.600002,7.800003,11.1,10,6.61,?,9.7,Moderada
100550,8.000002,4.3,6.2,10,6.42,?,9.6,Media
100980,5.900002,6.5,6.5,10,7.5,?,9.6,Media
101360,2.4,7.700002,4.9,10,7.03,?,9.8,Media
101440,2.4,7.400003,5.6,10,6.49,?,9.8,Media
101410,2.2,9,8.8,9.09,6.18,?,9.8,Media
101340,2.5,9,8.9,9.09,5.19,?,9.8,Media
101330,0.3,6.800002,8.9,14.81,5.71,?,9.8,Media
101250,2.3,4.7,9.1,8.33,5.31,?,9.6,Media
101230,4.100003,2.1,5.8,7.69,6.26,?,9.7,Baja
101310,8.200002,-2.4,7.7,6.25,5.01,?,9.5,Baja
101660,9.600001,-0.8,7.3,7.14,5.29,?,9.6,Baja
102060,8.900002,1.4,7.3,6.67,4.71,?,10.2,Baja
102340,7.3,0.7,6.5,8.33,4.84,?,10.1,Baja
102490,5.3,2.9,6.2,5,4.94,?,9.9,Baja
102630,5.200002,4.4,4.9,7.14,5.71,?,9.9,Baja
102620,1.6,9.000003,7.4,8.33,5.06,?,10.1,Baja
102380,0.4,11.2,9.1,8.33,4.78,?,10.1,Media
102050,-0.799998,13.3,12.7,5.88,4.54,?,10,Moderada
101680,0.300002,15.200003,14.9,8.33,5.85,?,9.6,Moderada
101400,2.000001,12.1,12.7,9.09,5.86,?,10.1,Moderada
101130,8.8,7.300002,11.4,10,6.29,?,9.9,Media
101190,12.000002,5.100001,10.1,10,5.72,?,9.1,Media
101270,8.400002,5.100001,10.3,9.09,5.97,?,8.8,Moderada
101160,8.2,7.3,7.8,12.9,8.25,?,9.3,Moderada
101060,9.500002,4.400002,8.2,12.9,7.14,?,9.4,Moderada
101310,9.9,1.000002,9,12.9,8,?,8.7,Media
101810,8.200003,-1.899998,5.5,12.12,7.37,?,9.8,Moderada
102390,8,-0.599998,6.6,11.43,7.45,?,10.5,Media
102610,7.300002,-0.399998,5.7,10.81,7.15,?,10.3,Media
102870,7.4,1.2,7.8,10,6.61,?,10.2,Media
103050,6.700002,-2.499999,6.4,7.69,5.95,?,10.1,Media
103300,7.5,-4.399999,5.6,8.33,6.52,?,10.3,Media
103280,7.6,-5.3,5.4,9.09,6.42,?,10.4,Media
103220,9.200002,-6.2,7.9,8.33,5.72,?,10.2,Baja
103130,5.900002,-4.599998,7.5,8.33,4.94,?,10.4,Baja
102940,9.1,-4.699998,5.3,7.69,5.44,?,10.1,Baja
102710,6.500001,-5.3,6.5,6.25,4.93,?,9.5,Baja
102500,8.000002,-6.599997,5.9,7.14,5.14,?,9.5,Baja
102380,3.000001,-6.1,5.6,6.25,4.38,?,11.6,Baja
102230,1.900002,-7.199998,5,6.25,4.67,?,12.1,Baja
102120,0.000002,-7.5,3.8,5.26,5.11,?,11.9,Baja
101950,1.6,-5.9,3.9,12.12,4.92,?,11.8,Baja
101850,1.400002,-6.6,5.4,5.56,4.58,?,12.5,Baja
101710,3.2,-6.5,8.6,3.57,3.78,?,12.7,Baja
101610,1.9,-5.499999,3.3,4.35,4.34,?,12.4,Baja
101560,2.6,-5.7,3.7,12.9,4.29,?,11.8,Baja
101660,3.200003,-2.299999,2.4,?,?,?,12.9,Baja
101620,-1.599998,-0.999998,6.6,16,4.24,1015.4,11.8,Baja
101660,1.200001,-0.299998,7.7,4,3.58,1016.4,9.6,Baja
101750,-0.599997,0.8,8.8,4.35,3.51,1017.5,11.3,Baja
101820,1.400002,1,5.6,3.85,3.89,1018,11.3,Baja
101730,3.2,-0.5,6.7,5,3.85,1017.2,11,Baja
101640,8.800001,1.300002,9.3,3.23,3.44,1015.3,10.8,Baja
101620,9.400002,-0.299998,9.6,4.35,3.87,1014.4,11.3,Baja
101510,10.500002,1.500002,8.3,4.76,3.99,1013.7,11.2,Media
101520,9.3,0.100003,8.7,5.88,4.8,1013.7,11.3,Baja
101600,7.7,0.000003,8.1,6.25,4.58,1014.6,10.9,Baja
101770,5.700002,-1.299999,5,7.14,5.16,1016.6,10.8,Baja
101920,3.500001,-0.299997,3.1,5.88,4.72,1018.4,11.4,Baja
102030,3.600002,-0.399998,3.1,6.67,5.29,1019.4,11.4,Baja
102060,1.200001,0.100002,2.6,6.67,4.75,1020.3,11.2,Baja
102230,3,0.000002,4.2,6.25,5.22,1021.7,11.2,Baja
102220,1.2,0.400002,3.1,5.88,4.49,1022.6,11.6,Baja
102170,0.000002,-0.3,3.2,14.81,5.4,1021.9,11.3,Baja
102130,0.900003,-0.2,4.4,12.12,5.24,1021.6,10.7,Baja
102120,-0.699997,-1.7,2,10.81,6.06,1021.7,11,Baja
102010,0.400002,-1.799999,1.1,14.81,6.02,1021.3,12,Baja
101940,-1.799999,-2.6,2.9,12.9,7.09,1019.8,12,Baja
101880,-0.5,-1.899998,3.9,11.43,6.72,1019.3,11.9,Baja
101900,-4.899999,-2.699998,5.2,11.43,3.6,1019.3,12,Baja
101790,-5.199998,1.100002,2.5,8.33,6.96,1018.7,12.5,Baja
101670,-6.199998,1.200001,4,8.33,5.32,1017.7,12.6,Baja
101550,-8.799998,2.800002,6.2,8.33,4.5,1016.6,12.7,Baja
101380,-9.999998,0.5,7.6,4,4.01,1015.5,12.7,Baja
101150,-12.399999,0.4,9.5,4.55,4.11,1014,13,Media
100760,-13.3,-2.099998,9.8,6.25,4.79,1010.7,12.9,Media
100350,-13.3,-3.099998,12.1,5.88,4.93,1006.9,12.6,Moderada
100090,-8.9,0.9,15.2,6.67,5.49,1002.9,12.5,Moderada
100190,-5.099998,8.300001,12.3,8.33,5.77,1002,12.3,Moderada
100460,-1.6,10.7,12.5,9.09,5.78,1004.7,11.3,Media
100770,-0.799998,7.7,6.8,8.33,5.65,1008.2,11.2,Media
100990,1.800002,1.5,3,9.09,5.97,1009.9,11.4,Media
101170,0.8,2,2.3,7.14,5.76,1011.2,10.9,Baja
101220,-1.099998,5.7,4.5,8.33,5.79,1012.1,11.6,Baja
101240,-4.7,8.700002,7.9,7.14,4.98,1013.5,11.7,Media
101370,-5.299998,10.700002,12.3,4.55,4.24,1013.4,11.9,Media
101420,-2.799999,10.8,9.5,5.56,4.47,1014.9,12,Media
101390,-1.999998,10.600001,9.3,7.14,4.89,1014,11.9,Media
101310,-1.599998,9.200002,8.8,7.69,5.34,1014,11.8,Media
101360,-0.399998,9.100001,8.2,8.33,5.4,1013.8,11.9,Media
101480,1.800002,7.600001,8.5,7.69,5.1,1014.9,11.7,Media
101550,0.300002,7.600003,9.2,6.67,4.78,1015,11.8,Media
101570,-0.199998,7.8,10.2,6.67,4.66,1015.9,11.9,Media
101580,-1.899998,7.1,9.5,6.67,4.6,1016.3,11.9,Baja
101570,-1.999998,8.1,8.7,5.56,4.47,1016.1,12,Baja
101450,-1.199998,7.1,8.6,5.88,4.23,1014.7,11.9,Baja
101450,-0.099998,6.1,6.8,5.56,4.51,1014.2,11.8,Baja
101610,1,8.400002,6.9,5.88,4.55,1014.7,11.5,Baja
101780,0.900002,8.700002,9.3,3.7,3.87,1017.5,11.8,Baja
101970,2.3,7.300002,8.3,5.26,4.08,1019.3,11.6,Baja
102160,2.9,7.000003,9.3,6.67,4.55,1020.9,11.1,Baja
102290,2.800002,6.9,6.3,6.67,4.94,1022.6,11.3,Baja
102470,3.1,7.000003,7.7,6.67,4.58,1024.2,11.8,Baja
102370,0.000002,6.700002,7.1,6.67,4.5,1024.1,11.6,Baja
102050,-6.3,6.7,7.9,6.67,4.47,1021.1,11.8,Baja
101270,-8.4,3.500001,7,6.25,4.27,1017.2,11.1,Media
100670,2.400002,0.400003,14.6,5.88,4.53,1005.7,11.4,Media
101110,17.000002,-0.399998,15.6,6.25,5.18,1006.9,11.7,Moderada
101750,12.6,-1.899998,11.2,6.67,5.94,1015,11.8,Moderada
102270,9.100001,0.700003,8.8,7.69,5.91,1020.9,12,Media
102580,4.700002,1.200003,7.1,9.09,5.56,1024.4,12.2,Media
102590,1.700001,2.7,7.3,8.33,5.63,1025.1,11.9,Baja
102550,-1.3,2.3,5.6,6.67,5.66,1025.4,11.7,Baja
102530,-5.399999,4.1,5.1,6.67,5.52,1026.1,11.7,Baja
102360,-6.099998,6,7.4,7.14,4.71,1024.8,11.7,Baja
102170,-6.699998,8.4,9.9,5.88,4.33,1022.7,12,Media
102070,-0.8,7.6,8.8,5.56,4.47,1020.4,12,Baja
102290,3.000001,4.6,4.7,7.69,5.41,1022.3,12.1,Baja
102460,3.900002,3.6,5.1,8.33,5.81,1023.8,11.9,Media
102510,3.600002,3.300002,2.6,9.09,6.49,1025,11,Media
102530,2.3,1.2,3,9.09,6.59,1025,10.8,Media
102600,1.4,2.5,1.4,10,7.43,1025.7,11.3,Baja
102580,2.500001,1.5,2.9,9.09,6.39,1025.4,13.1,Baja
102570,4.400002,2.300002,4.3,9.09,7.53,1024.9,13,Baja
102490,4.600001,2.600002,6.2,8.33,5.99,1024.7,10.9,Baja
102580,2.100002,3.500003,2.9,8.33,6.31,1025.1,13,Baja
102560,0.900002,6.5,5.2,9.09,5.93,1024.8,13.6,Baja
102430,2.3,7.400002,8.6,8.33,5.27,1023.6,13.4,Media
102300,2.1,7.800002,7.8,9.09,5.68,1022.7,12.5,Media
102160,1.8,7.700002,6.8,10,6.42,1021,12.8,Media
102070,4.400002,5.500003,7.2,9.09,5.38,1019.7,12.5,Media
101900,3.900002,0.800002,3.7,9.09,6.59,1018.7,12.3,Media
101710,2.600002,0.2,5.2,9.09,6.56,1017.6,12.1,Baja
101530,1.900002,-1.1,4.7,8.33,6.41,1016.2,11.4,Baja
101440,2.1,-1.899998,3.9,8.33,6.86,1014.9,12.4,Baja
101300,-1.3,-0.399998,2.7,7.69,6.37,1013.6,12.6,Baja
101110,-1.299999,1.500002,3.5,7.14,7.37,1012.5,12.7,Baja
100950,-1.4,2.200001,3.5,7.69,6.88,1010.5,12.9,Baja
100840,-2.2,1.6,6.3,8.33,4.63,1009.2,12.4,Baja
100600,-1.6,2.2,6.6,7.69,3.98,1006.1,13.2,Baja
100430,1.2,2.000001,4,16,6.28,1004.2,12.4,Baja
100300,3.8,2.300002,7.1,12.12,4.24,1003,12.3,Baja
100320,1.500002,1.7,6.2,16,4.45,1003.8,12.7,Baja
100320,1.9,1.5,5.1,12.12,4.8,1003.3,12.7,Baja
100300,2.800003,0.3,4.5,10,6.84,1003.5,12.8,Baja
100350,3.7,-0.3,5.2,9.09,7.07,1003.8,12.8,Baja
100610,3.1,0.6,3.1,9.09,7.68,1005.5,13.5,Baja
100600,4,1,4.4,8.33,6.73,1006.1,13.5,Baja
100700,3.600002,2.3,5.2,9.09,6.36,1006.5,13.3,Baja
100800,5.900002,1.5,9.4,16,5.26,1006.4,12.7,Baja
100930,5.200002,4.1,6.1,7.69,4.33,1008.7,13.2,Baja
100910,5.000001,6.600001,6.6,9.09,4.46,1008.9,12.9,Baja
100970,3.900002,6.300002,9.4,9.09,4.84,1008.7,12.1,Baja
101020,3.600002,5.7,6.4,10,4.44,1009.2,12,Baja
101160,4.800002,4.500001,7.5,9.09,4.83,1010.8,13,Media
101220,5.8,2,6.5,9.09,5.04,1011.8,12.1,Baja
101210,5.900002,3,5.7,9.09,5.42,1011.9,12.3,Media
101130,7.600001,3.7,4.6,8.33,5.82,1011.5,12.2,Media
101210,10.400002,0.8,8.9,10.81,5.52,1011.2,12.4,Media
101300,10.000002,2.1,8,10,5.64,1011.8,12.6,Media
101430,9.700002,2.4,10.4,10,4.98,1013,12.5,Media
101610,5.300002,3.8,5.9,8.33,5.71,1015,12.6,Baja
101600,-2.1,8.4,7.8,8.33,5.03,1015.6,12.8,Baja
101290,-3.099998,10.6,10.8,4.55,4.59,1013.9,12.1,Media
101410,5.8,6.9,8.6,5.88,4.95,1012.4,13.2,Media
101610,7.400002,10.200002,9.4,6.67,5.16,1014.7,13.2,Media
101850,12.000002,11.100001,14,7.14,5.05,1016.4,14.1,Moderada
102120,10.800001,10.400002,13.8,9.09,5.79,1019.4,13.8,Moderada
102320,8.600001,10.9,13.5,10.81,6.35,1021,13.8,Moderada
102480,7.800002,9.9,12.6,10,6.83,1022.8,13.5,Moderada
102600,8.900002,7.6,12.1,11.43,6.35,1023.7,13.5,Moderada
102550,9.300001,5.1,9.8,9.09,6.68,1023.9,13.1,Media
102620,7.5,0.400002,7.5,10.81,6.49,1024.9,12.9,Media
102700,4.5,1.2,4.5,10.81,7.08,1026.5,12.7,Media
102580,1.9,1.900002,3,10.81,6.94,1025.9,12.7,Media
102200,-1.6,2.200003,5.5,10,7.48,1022.9,11.8,Media
101760,-1.099998,-1.2,11,10,5.39,1017.8,12.1,Media
101590,2.300002,-7.5,11,5.56,5.05,1017.2,12.4,Media
101770,9.100001,-8.9,11.2,4.76,4.7,1018.5,13.5,Media
101990,10.6,-7.599998,10.1,4.76,4.82,1019.4,13.3,Media
101920,11.7,-4.699998,10.1,5.56,4.6,1018.7,13,Media
101950,12,-4.899999,12.3,5.26,4.97,1017.9,13.8,Media
101970,14.1,-2.999999,12.5,6.67,5.07,1018.6,14.1,Media
101970,13.1,-2.099998,12.4,6.67,5.06,1018.3,12.8,Media
101930,10.800001,-0.899998,12,7.69,5.08,1017.4,12.1,Media
101700,6.1,2.4,9.2,7.69,5.14,1016.3,12.4,Media
101310,7.200002,4.600001,7,7.69,5.02,1013.4,12.8,Baja
101130,4.900003,-0.399998,3.3,7.14,5.1,1010,12.5,Baja
101150,4.5,-3.099998,4.1,6.67,5.09,1010.5,12.7,Media
101140,4,1.900003,3.4,7.14,5.95,1011.1,13.1,Media
100880,7.3,5.3,6.2,8.33,5.93,1008.7,13.1,Media
100540,13.500002,2.8,12.7,7.69,4.9,1004.7,12.6,Moderada
100450,18.700001,2,14.8,6.67,5.46,1003,12.8,Moderada
100250,18.299999,4.900003,13.8,10,6.52,1001.4,12.3,Moderada
100150,13.2,4.800002,8.7,10.81,7.25,1000.2,11.6,Moderada
100230,8.1,-3.5,5.5,11.43,7.98,1002,12.6,Moderada
100670,8.700002,-5.9,5.2,10,7.49,1006.4,12.9,Moderada
101010,6.4,-3.499999,3.8,10.81,7.17,1009.1,12.8,Media
101210,5.4,0.500002,4.9,10,6.9,1011.2,13.8,Media
101280,4.800002,-0.199998,5.8,9.09,6.2,1012.4,13.5,Media
101500,5.1,-1.5,3.5,8.33,6.66,1014.1,12.9,Media
101710,5.6,-1.6,6.5,6.67,5.55,1016.3,12.5,Baja
101880,8.6,1.9,8,8.33,5.71,1017.6,12.6,Baja
101680,8,4.500001,9,9.09,4.77,1016,12.8,Media
101440,8.9,7.4,11.2,9.09,4.59,1012.9,12.6,Media
101200,11.200002,5.1,13.4,6.67,4.82,1010.8,12.7,Media
101290,12.600001,2.300002,11.7,6.67,5.15,1011.4,13.3,Media
101260,9.800001,4.4,10.4,9.09,5.55,1010.9,12.9,Media
101060,6.3,7.1,7.5,10,5.95,1009.8,12.4,Media
100800,6.400002,2.6,4.9,10,6.05,1006.5,12.3,Media
100980,11.8,0.7,9.6,9.09,4.97,1008.9,13.1,Media
101210,10.900002,3.1,9.3,8.33,5.1,1010.4,12.7,Media
101360,9.6,5.5,8.8,7.14,4.86,1012,12.7,Media
101470,8.800001,5.400002,9.6,8.33,5.29,1013.3,12.3,Media
101640,8.900002,5.800002,9.7,7.14,4.47,1015.3,12.8,Media
101710,7.200002,3.900002,8.1,7.69,5.05,1016.5,13,Baja
101770,4.8,4.600001,4.8,7.69,4.71,1017.4,13,Baja
101770,1.8,4.6,4.9,16,6.11,1017.6,11.9,Baja
101830,1.1,3.200001,4.1,17.39,5.93,1018.6,12.9,Baja
101750,-1.9,1.4,2.4,16,5.96,1018.1,12.8,Baja
101630,-2.599998,-1.099998,4,16,7.53,1018,13.1,Baja
101550,-3.999999,-2.799997,7,16,5.25,1017.2,13.2,Baja
101550,-1.199998,-4.899997,5.1,14.81,6.23,1016.7,13.9,Baja
101620,0.500003,-4.799997,4.8,17.39,5.63,1016.5,13.8,Baja
101730,4.000001,-3.5,4.2,14.81,5.79,1017.3,13.8,Baja
101940,2.9,-2.399998,4.5,14.81,5.76,1019.1,13.9,Baja
102090,3.100002,-0.799998,3.7,14.81,6.33,1020.6,14.3,Baja
102160,2.700001,-0.5,4.1,14.81,6.41,1021.3,14.1,Baja
102170,1.200003,-0.5,4.9,14.81,6.31,1021.6,13.5,Baja
102210,0.1,-1.3,2.6,13.79,6.77,1022.3,13.8,Baja
102190,1.100002,-1.8,3.4,16,6.4,1022.4,14.4,Baja
102140,1.100002,-3.4,3,13.79,7.65,1022,14.4,Baja
102130,3.200001,-3.8,5.3,12.9,5.98,1021.6,14.4,Baja
102240,3.800002,-4.4,4.2,13.79,5.8,1022.3,14.3,Baja
102290,5.300002,-3.499997,5.4,12.9,4.44,1022.4,14.6,Baja
102370,5.3,-3.999999,8.6,12.12,3.87,1022.8,14.7,Baja
102340,5.4,-4.899997,6.9,5.26,3.89,1022.7,14.1,Baja
102360,5.000001,-1.499998,7,5,3.61,1022.8,14.1,Baja
102230,1.800002,0.3,6.8,5.26,3.97,1022,14.4,Baja
102090,0.800002,1.400002,4.1,12.9,4.21,1021.3,14.3,Baja
101880,2.5,3.500001,3,12.12,5.03,1019.8,13.9,Baja
101850,3.9,3.4,5,5.88,4.94,1018.4,14.2,Baja
101790,4.800003,3.900003,5.7,5.56,4.27,1016.8,14.6,Baja
101730,3.300002,4,4.9,6.25,4.07,1017,13.9,Baja
101510,-0.3,5.3,2,8.33,6.44,1015.5,13.5,Baja
101360,-0.999998,3.9,5,9.09,6.12,1014.3,13.7,Media
101180,2.6,5.5,5.4,9.09,6.58,1012.7,13.8,Baja
101130,8.800001,3.700001,8.5,7.69,4.37,1011.4,13.8,Baja
101060,7,5,6.2,8.33,5.24,1010.5,13.1,Baja
100920,5.6,3.8,4.3,7.69,4.97,1010.3,13.6,Baja
100850,3.8,1.700001,1.6,8.33,5.32,1010,14.5,Baja
100770,2.2,-2.7,3.7,7.14,5.48,1009.7,14.1,Baja
100820,2.2,-5.1,6.1,7.69,4.96,1009.7,14,Baja
100940,-0.899998,-8.5,8,7.69,4.33,1010.3,14.5,Baja
101090,-0.499998,-6.6,8.2,5.26,4.84,1011.8,14.8,Baja
101240,0.100002,-5.6,5.4,5.26,4.4,1012.9,15.1,Baja
101400,2.300002,-3.4,4.6,7.14,5.21,1014.2,14.4,Baja
101410,3.400002,-1.499998,2,6.25,4.83,1014.5,14.4,Baja
101550,4.300002,-1.1,4.3,14.81,7,1015.1,15,Baja
101550,3.7,0.3,3.6,14.81,5.54,1015.1,14.4,Baja
101440,3.600002,4.000001,7.1,5.56,3.94,1014.2,13.5,Baja
101220,3.2,9.000002,10.3,3.33,3.58,1011.9,14.1,Media
101130,5.300002,8.5,11.5,5.88,4.67,1009.7,14.1,Baja
101030,8.100001,3.6,8.1,6.25,4.51,1009.4,14,Baja
101050,9.700002,-0.899998,8,6.67,4.42,1009.7,13.9,Media
101220,10.400002,-1.799999,8.8,7.69,4.87,1011,14.1,Media
101240,8.300001,2.1,10,8.33,5.33,1011.4,14,Media
101020,6.400002,4.000001,7.4,8.33,5.29,1009.3,13,Media
100950,7.900002,-0.1,5.5,8.33,6.69,1008.4,13.4,Baja
101010,8.300001,1.5,6.4,6.67,5.19,1010.1,14.2,Baja
101090,5.8,4.500001,5.5,7.69,5.57,1010.5,13.4,Baja
100890,3.2,5.1,4.6,7.14,5.05,1008.9,13.7,Baja
100900,7.4,-2.2,6.2,7.14,6,1009.3,13.5,Media
101330,8.800001,-5.1,9.4,7.69,4.83,1013.3,14.6,Baja
101840,8.7,-4.6,11.1,7.69,4.27,1017,15,Media
102120,8.5,-1.7,9.2,6.67,5.18,1019.6,14.8,Media
102240,9.500002,-1.599997,9.5,7.69,4.79,1021.4,14.3,Media
102370,7.000001,-0.1,6.8,8.33,5.7,1023.3,14.2,Baja
102410,7.000001,1.3,4.2,7.69,5.44,1024.2,14.4,Baja
102380,3.300002,0.7,4.5,7.14,5.34,1023.8,14.1,Baja
102330,2.800002,-0.2,4.3,6.25,5.16,1023.4,13.7,Baja
102280,2.2,-1.699997,4.4,5.88,5.46,1023.5,11.8,Baja
102380,1.800002,-3.099998,4.8,6.67,4.68,1023.4,13.8,Baja
102390,2.400002,-1,3.3,12.12,6.33,1023.6,14,Baja
102390,1.7,1.8,4.6,12.12,4.74,1023.2,14.3,Baja
102260,-0.599997,6.8,5.4,10.81,4.26,1023,14.1,Baja
102120,-1.1,8.4,9.6,3.33,3.21,1021.3,14.3,Baja
102020,5.300002,5.800002,7.3,5.26,4.29,1019.9,14.3,Baja
101910,6.000001,6.300002,6.3,6.25,4.28,1018.9,14.5,Baja
101930,9.5,2.600002,7.5,6.25,4.33,1018.5,14.4,Baja
102130,12.7,-0.1,8.8,7.14,4.52,1020.6,14.7,Media
102340,10.400002,0.700003,8.2,8.33,5.09,1021.8,14.5,Media
102420,10.7,1.9,10.8,8.33,5.34,1023,13.8,Media
102520,10.3,5.300002,11.6,9.09,5.32,1023.4,14.5,Media
102380,11.600001,10.1,15.4,5.88,4.92,1021.8,14.8,MuyAlta
102100,12.200002,12.3,17.3,8.33,6.68,1018.3,14.8,MuyAlta
101830,15.400002,8.900002,17,11.43,7.22,1015.1,14.8,MuyAlta
102010,12.800001,4.000001,14.5,10.81,7.73,1017.4,14.1,Moderada
102160,11.200002,1.5,13.9,11.43,6.91,1019,14.3,Moderada
102120,9.400003,-1.7,11.1,10,7.16,1019.9,13.9,Moderada
102150,10.1,-0.199998,10.4,9.09,6.45,1020,13.5,Media
102130,9.600001,0.1,9.3,7.14,5.6,1020.2,13.5,Media
102030,10.9,1.2,9.2,7.69,6.16,1019.3,13.9,Media
101840,9.700002,-1.499998,9.7,10.81,5.34,1018,13.8,Media
101890,8.1,-3.399998,10.5,7.69,5.46,1017.6,13.5,Media
102040,5.900002,-3.799999,7.4,7.14,5.26,1019,13.9,Media
102050,6.7,-0.7,5.6,7.69,5.71,1020.2,13.6,Baja
101890,1.500002,2.9,4.3,7.14,5.06,1018.7,13.7,Baja
101380,-1.6,8.3,7,7.14,5.26,1015.3,13.5,Baja
100670,-5.699998,11.200003,14,4.17,4.11,1009.9,12.5,Media
100050,7.700003,12.800001,11.7,6.25,4.98,1001.6,14,Moderada
99690,17.800001,9.500002,15.4,7.69,5.44,995.4,13.8,MuyAlta
99690,18.4,7.700002,17.4,10,7.4,989.9,13.2,MuyAlta
99770,19.4,2.5,12.2,10,7.2,993.3,13.8,MuyAlta
100200,19.6,2,16.7,10,6.75,998.5,14,Moderada
100490,16.100002,0.4,15,9.09,6.32,1001.5,14.1,Moderada
100640,12.7,0.500002,13,8.33,6.67,1004.6,13.4,Moderada
100680,12.200002,0.600002,10.9,10,6.07,1005.6,13.6,Moderada
100860,9.500002,1.100002,12,9.09,6.29,1007,13.8,Moderada
100940,7.800002,-0.299998,7.7,10,6.1,1008.2,13.4,Moderada
100990,4.400002,-0.6,5.1,9.09,6.8,1009.7,13.3,Media
101300,1.1,-2.5,1.3,10,6.06,1012.9,13.9,Media
101610,-1.5,-3.5,3.4,9.09,6.88,1016.3,14.4,Media
101920,-3.6,-4.899999,4,7.69,6.31,1019.6,14.2,Baja
102220,-1.099998,-4.399997,2.5,8.33,6.59,1022.5,13.8,Baja
102400,-0.8,-5.8,3.3,7.69,6.07,1024.3,14.1,Baja
102490,3.100002,-4.399999,5,16,6.44,1024.8,14.2,Baja
102480,2.500001,-4.699998,5.5,7.14,5.25,1024.4,13.9,Baja
102390,3.500003,-3,5.4,14.81,6.75,1024.2,13.1,Baja
102350,4.1,-1.3,5.1,13.79,5.94,1023.3,13.5,Baja
102250,5.500001,1.400002,7,13.79,4.42,1021.5,13.1,Baja
101820,7.600001,4.1,8.6,4.76,4.06,1017.8,13.2,Baja
101470,9.5,4.4,9,12.9,4.44,1013.4,13.5,Baja
100930,11.800001,1.800002,8.9,5.26,4.36,1008.8,14.1,Media
100510,13,-0.199997,12.6,5.88,4.66,1004.7,14.4,Moderada
100000,11.7,-2.8,13.4,7.69,6.06,999.4,13.6,Moderada
99470,14.600001,-7.6,10.8,10.81,6.8,993.7,13.7,MuyAlta
99370,9.700002,-9.799998,17.2,10,7.42,991.1,13.3,Moderada
99390,6.100001,-8.099997,9.1,10.81,7.72,993.3,14.1,Moderada
99550,6.1,-9.9,8.2,10,7.56,996,13.5,Moderada
99460,10.400002,-9.599998,12.6,10.81,6.2,995.1,13.6,Moderada
99450,10.7,-7.799998,10.8,9.09,6.59,993.7,13.7,Moderada
99170,9.5,-1.599998,8.4,9.09,6.28,992.3,13.3,Media
98870,9.100001,1.900002,8,10,5.91,989.1,12.7,Media
98600,14,-5.099998,13.5,7.69,5.16,985.8,12,Moderada
99000,14.600001,-7.499999,14.5,8.33,6.21,987.8,12.6,MuyAlta
99240,18.200001,-4.7,17.1,10,6.5,990.2,12,MuyAlta
99660,14.9,-4.3,18.1,11.43,7.35,993.6,12.2,MuyAlta
99750,14.600001,-3.399998,15.3,10.81,7.68,996,12,MuyAlta
99910,15.800003,-1.8,15,10.81,7.44,997.4,12.2,MuyAlta
99770,15.900002,-5,14.3,11.43,7.25,997.2,10.3,MuyAlta
100020,10.700002,-11.999998,15.1,10.81,7.18,999.1,11.6,Moderada
100500,4.300002,-12.2,11.6,10.81,7.36,1004.5,12.6,Moderada
100950,5.500001,-8.699999,7.4,10,6.5,1009.7,13.4,Moderada
101090,9.5,-6.8,9.9,10,6.05,1011.1,13.2,Media
